segment_index,segment_state,stage,target_channel,sweep_value,sweep_unit,bias_I,bias_Q,bias_P,pilot_mode,blocks,mag_fI,mag_fQ,mag_fdiff_200,mag_fsum_2200,dc
11,FINE_SCAN_Q_FINE,mitp,q,-6.259978,V,5.600014,-6.259978,1.519997,onboard,10,0.000000000,0.002200862,0.000000000,0.000000000,-0.002029901
11,FINE_SCAN_Q_FINE,mitp,q,-6.249978,V,5.600014,-6.249978,1.519997,onboard,10,0.000000000,0.002739905,0.000000000,0.000000000,-0.002019317
11,FINE_SCAN_Q_FINE,mitp,q,-6.239978,V,5.600014,-6.239978,1.519997,onboard,10,0.000000000,0.003289857,0.000000000,0.000000000,-0.001997312
11,FINE_SCAN_Q_FINE,mitp,q,-6.229978,V,5.600014,-6.229978,1.519997,onboard,10,0.000000000,0.003831882,0.000000000,0.000000000,-0.001969209
11,FINE_SCAN_Q_FINE,mitp,q,-6.219977,V,5.600014,-6.219977,1.519997,onboard,10,0.000000000,0.004376763,0.000000000,0.000000000,-0.001958937
11,FINE_SCAN_Q_FINE,mitp,q,-6.209977,V,5.600014,-6.209977,1.519997,onboard,10,0.000000000,0.004912531,0.000000000,0.000000000,-0.001951890
11,FINE_SCAN_Q_FINE,mitp,q,-6.199977,V,5.600014,-6.199977,1.519997,onboard,10,0.000000000,0.005443768,0.000000000,0.000000000,-0.001919297
11,FINE_SCAN_Q_FINE,mitp,q,-6.189977,V,5.600014,-6.189977,1.519997,onboard,10,0.000000000,0.005976493,0.000000000,0.000000000,-0.001881487
11,FINE_SCAN_Q_FINE,mitp,q,-6.179976,V,5.600014,-6.179976,1.519997,onboard,10,0.000000000,0.006489765,0.000000000,0.000000000,-0.001852565
11,FINE_SCAN_Q_FINE,mitp,q,-6.169976,V,5.600014,-6.169976,1.519997,onboard,10,0.000000000,0.007012674,0.000000000,0.000000000,-0.001816061
11,FINE_SCAN_Q_FINE,mitp,q,-6.159976,V,5.600014,-6.159976,1.519997,onboard,10,0.000000000,0.007535929,0.000000000,0.000000000,-0.001766479
11,FINE_SCAN_Q_FINE,mitp,q,-6.149976,V,5.600014,-6.149976,1.519997,onboard,10,0.000000000,0.008074047,0.000000000,0.000000000,-0.001743929
11,FINE_SCAN_Q_FINE,mitp,q,-6.139976,V,5.600014,-6.139976,1.519997,onboard,10,0.000000000,0.008610948,0.000000000,0.000000000,-0.001674512
11,FINE_SCAN_Q_FINE,mitp,q,-6.129975,V,5.600014,-6.129975,1.519997,onboard,10,0.000000000,0.009140892,0.000000000,0.000000000,-0.001609966
11,FINE_SCAN_Q_FINE,mitp,q,-6.119975,V,5.600014,-6.119975,1.519997,onboard,10,0.000000000,0.009677997,0.000000000,0.000000000,-0.001553717
11,FINE_SCAN_Q_FINE,mitp,q,-6.109975,V,5.600014,-6.109975,1.519997,onboard,10,0.000000000,0.010217314,0.000000000,0.000000000,-0.001519618
11,FINE_SCAN_Q_FINE,mitp,q,-6.099975,V,5.600014,-6.099975,1.519997,onboard,10,0.000000000,0.010749967,0.000000000,0.000000000,-0.001450894
11,FINE_SCAN_Q_FINE,mitp,q,-6.089974,V,5.600014,-6.089974,1.519997,onboard,10,0.000000000,0.011280794,0.000000000,0.000000000,-0.001378545
11,FINE_SCAN_Q_FINE,mitp,q,-6.079974,V,5.600014,-6.079974,1.519997,onboard,10,0.000000000,0.011817123,0.000000000,0.000000000,-0.001311789
11,FINE_SCAN_Q_FINE,mitp,q,-6.069974,V,5.600014,-6.069974,1.519997,onboard,10,0.000000000,0.012356988,0.000000000,0.000000000,-0.001245667
11,FINE_SCAN_Q_FINE,mitp,q,-6.059974,V,5.600014,-6.059974,1.519997,onboard,10,0.000000000,0.012900649,0.000000000,0.000000000,-0.001183747
11,FINE_SCAN_Q_FINE,mitp,q,-6.049973,V,5.600014,-6.049973,1.519997,onboard,10,0.000000000,0.013437857,0.000000000,0.000000000,-0.001106613
11,FINE_SCAN_Q_FINE,mitp,q,-6.039973,V,5.600014,-6.039973,1.519997,onboard,10,0.000000000,0.013942060,0.000000000,0.000000000,-0.001022996
11,FINE_SCAN_Q_FINE,mitp,q,-6.029973,V,5.600014,-6.029973,1.519997,onboard,10,0.000000000,0.014467673,0.000000000,0.000000000,-0.000937991
11,FINE_SCAN_Q_FINE,mitp,q,-6.019973,V,5.600014,-6.019973,1.519997,onboard,10,0.000000000,0.014984787,0.000000000,0.000000000,-0.000856399
11,FINE_SCAN_Q_FINE,mitp,q,-6.009973,V,5.600014,-6.009973,1.519997,onboard,10,0.000000000,0.015503575,0.000000000,0.000000000,-0.000780057
11,FINE_SCAN_Q_FINE,mitp,q,-5.999972,V,5.600014,-5.999972,1.519997,onboard,10,0.000000000,0.016046694,0.000000000,0.000000000,-0.000695170
11,FINE_SCAN_Q_FINE,mitp,q,-5.989972,V,5.600014,-5.989972,1.519997,onboard,10,0.000000000,0.016583795,0.000000000,0.000000000,-0.000604081
11,FINE_SCAN_Q_FINE,mitp,q,-5.979972,V,5.600014,-5.979972,1.519997,onboard,10,0.000000000,0.017123260,0.000000000,0.000000000,-0.000505418
11,FINE_SCAN_Q_FINE,mitp,q,-5.969972,V,5.600014,-5.969972,1.519997,onboard,10,0.000000000,0.017669771,0.000000000,0.000000000,-0.000396044
11,FINE_SCAN_Q_FINE,mitp,q,-5.959971,V,5.600014,-5.959971,1.519997,onboard,10,0.000000000,0.018199401,0.000000000,0.000000000,-0.000279538
11,FINE_SCAN_Q_FINE,mitp,q,-5.949971,V,5.600014,-5.949971,1.519997,onboard,10,0.000000000,0.018725723,0.000000000,0.000000000,-0.000153155
11,FINE_SCAN_Q_FINE,mitp,q,-5.939971,V,5.600014,-5.939971,1.519997,onboard,10,0.000000000,0.019266345,0.000000000,0.000000000,-0.000022403
11,FINE_SCAN_Q_FINE,mitp,q,-5.929971,V,5.600014,-5.929971,1.519997,onboard,10,0.000000000,0.019785598,0.000000000,0.000000000,0.000079363
11,FINE_SCAN_Q_FINE,mitp,q,-5.919971,V,5.600014,-5.919971,1.519997,onboard,10,0.000000000,0.020342054,0.000000000,0.000000000,0.000185686
11,FINE_SCAN_Q_FINE,mitp,q,-5.909970,V,5.600014,-5.909970,1.519997,onboard,10,0.000000000,0.020881515,0.000000000,0.000000000,0.000301290
11,FINE_SCAN_Q_FINE,mitp,q,-5.899970,V,5.600014,-5.899970,1.519997,onboard,10,0.000000000,0.021403069,0.000000000,0.000000000,0.000427138
11,FINE_SCAN_Q_FINE,mitp,q,-5.889970,V,5.600014,-5.889970,1.519997,onboard,10,0.000000000,0.021939341,0.000000000,0.000000000,0.000558408
11,FINE_SCAN_Q_FINE,mitp,q,-5.879970,V,5.600014,-5.879970,1.519997,onboard,10,0.000000000,0.022447806,0.000000000,0.000000000,0.000689284
11,FINE_SCAN_Q_FINE,mitp,q,-5.869969,V,5.600014,-5.869969,1.519997,onboard,10,0.000000000,0.022926982,0.000000000,0.000000000,0.000786652
11,FINE_SCAN_Q_FINE,mitp,q,-5.859969,V,5.600014,-5.859969,1.519997,onboard,10,0.000000000,0.023429912,0.000000000,0.000000000,0.000904497
11,FINE_SCAN_Q_FINE,mitp,q,-5.849969,V,5.600014,-5.849969,1.519997,onboard,10,0.000000000,0.023947727,0.000000000,0.000000000,0.001049689
11,FINE_SCAN_Q_FINE,mitp,q,-5.839969,V,5.600014,-5.839969,1.519997,onboard,10,0.000000000,0.024508765,0.000000000,0.000000000,0.001223271
11,FINE_SCAN_Q_FINE,mitp,q,-5.829968,V,5.600014,-5.829968,1.519997,onboard,10,0.000000000,0.025053088,0.000000000,0.000000000,0.001378466
11,FINE_SCAN_Q_FINE,mitp,q,-5.819968,V,5.600014,-5.819968,1.519997,onboard,10,0.000000000,0.025569212,0.000000000,0.000000000,0.001504697
11,FINE_SCAN_Q_FINE,mitp,q,-5.809968,V,5.600014,-5.809968,1.519997,onboard,10,0.000000000,0.026101176,0.000000000,0.000000000,0.001646096
11,FINE_SCAN_Q_FINE,mitp,q,-5.799968,V,5.600014,-5.799968,1.519997,onboard,10,0.000000000,0.026627759,0.000000000,0.000000000,0.001800787
11,FINE_SCAN_Q_FINE,mitp,q,-5.789968,V,5.600014,-5.789968,1.519997,onboard,10,0.000000000,0.027173188,0.000000000,0.000000000,0.001959855
11,FINE_SCAN_Q_FINE,mitp,q,-5.779967,V,5.600014,-5.779967,1.519997,onboard,10,0.000000000,0.027685467,0.000000000,0.000000000,0.002121530
11,FINE_SCAN_Q_FINE,mitp,q,-5.769967,V,5.600014,-5.769967,1.519997,onboard,10,0.000000000,0.028250087,0.000000000,0.000000000,0.002293140
11,FINE_SCAN_Q_FINE,mitp,q,-5.759967,V,5.600014,-5.759967,1.519997,onboard,10,0.000000000,0.028777514,0.000000000,0.000000000,0.002467924
11,FINE_SCAN_Q_FINE,mitp,q,-5.749967,V,5.600014,-5.749967,1.519997,onboard,10,0.000000000,0.029299816,0.000000000,0.000000000,0.002645219
11,FINE_SCAN_Q_FINE,mitp,q,-5.739966,V,5.600014,-5.739966,1.519997,onboard,10,0.000000000,0.029827129,0.000000000,0.000000000,0.002818226
11,FINE_SCAN_Q_FINE,mitp,q,-5.729966,V,5.600014,-5.729966,1.519997,onboard,10,0.000000000,0.030337015,0.000000000,0.000000000,0.002993704
11,FINE_SCAN_Q_FINE,mitp,q,-5.719966,V,5.600014,-5.719966,1.519997,onboard,10,0.000000000,0.030820465,0.000000000,0.000000000,0.003170889
11,FINE_SCAN_Q_FINE,mitp,q,-5.709966,V,5.600014,-5.709966,1.519997,onboard,10,0.000000000,0.031310678,0.000000000,0.000000000,0.003360019
